host,pid,ppid,proc_name,seq_length,unique_syscalls,uid_is_root,euid_root,uid_changed,max_uid_euid_delta,auid_euid_mismatch,failed_call_count,priv_op_count,exec_count,network_count,file_access_count,shell_from_service,sensitive_path_access,is_privesc,lifetime_seconds,events_per_second,failed_call_rate,technique
eclipse,68744,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,68947,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,69013,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,69231,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,69644,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,69868,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,69947,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,70042,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,70206,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,70221,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,70428,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,70724,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71060,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71127,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71208,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71374,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71604,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71692,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,71752,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,72158,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,72427,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,72819,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,72920,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,73748,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,73819,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,73901,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,73969,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,74067,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,74223,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,74596,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,74754,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,75216,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,75426,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,75502,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,75582,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76034,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76353,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76412,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76492,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76723,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,76965,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,77117,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,77305,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,77337,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,77439,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,77732,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,78376,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,78527,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79051,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79197,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79379,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79396,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79461,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79544,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79571,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79698,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79794,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,79863,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,80182,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,80247,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,80326,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,80404,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,80939,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,81175,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,81543,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,81777,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,81846,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,81953,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82006,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82193,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82263,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82354,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82412,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82415,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82750,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82808,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,82810,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,83195,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,83347,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,83423,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,83443,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,83596,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,84103,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,84326,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,84333,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,84488,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,84574,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,85655,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,85858,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,86070,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,86439,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,86744,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,86749,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,86874,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87219,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87233,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87331,9784,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
eclipse,87511,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87748,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87757,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87767,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87833,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,87915,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88071,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88313,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88402,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88629,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88639,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,88936,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89013,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89031,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89477,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89651,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89785,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,89788,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,90222,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,91023,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,91503,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,91930,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92025,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92521,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92625,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92802,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92830,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,92833,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93353,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93390,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93754,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93807,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93810,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93907,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,93932,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,94381,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,94404,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,94469,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,94770,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,94993,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,95094,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,95316,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,95601,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,95636,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,95985,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96052,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96412,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96419,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96723,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96884,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96902,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,96978,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97021,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97104,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97120,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97199,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97490,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97578,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97638,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97713,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,97969,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,98351,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,99118,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,99237,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,99786,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,99954,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,100059,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,100137,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,100403,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,100437,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,100597,9784,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
eclipse,100634,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,101017,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,101155,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,101234,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,102023,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,102081,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,102409,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,102419,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,103240,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,103965,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104025,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104102,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104180,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104342,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104806,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,104957,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105044,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105093,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105184,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105263,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105955,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,105963,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,106052,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,106371,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,106445,106441,apt.systemd.dai,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
eclipse,106594,106592,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
eclipse,107027,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,107244,9784,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
eclipse,107322,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,107357,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,107501,9784,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
eclipse,107788,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,107881,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,107889,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,108317,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,108394,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,108422,9784,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
eclipse,108891,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,109105,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,109307,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,109619,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,109678,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,110730,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,111234,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,111258,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,111622,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,112423,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,112753,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113123,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113308,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113385,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113597,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113751,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113924,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,113975,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114214,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114223,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114235,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114301,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114459,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114593,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
eclipse,114669,9784,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
